Protein ID	Description	Peptides	Frames	Hits	Ratio AS-0/C-0	StDev	pValue	Fraction 1D_2D									
SP://Q792Z0	Q792Z0_MOUSE Protein Prss3 OS=Mus musculus GN=Prss3 PE=3 SV=1	1	1	4	99999.9	99999.9	2.22E-16	B_19_35
SP://Q792Z0	Q792Z0_MOUSE Protein Prss3 OS=Mus musculus GN=Prss3 PE=3 SV=1	1	1	2	99999.9	99999.9	2.40E-09	B_20_32
SP://Q792Z0	Q792Z0_MOUSE Protein Prss3 OS=Mus musculus GN=Prss3 PE=3 SV=1	1	1	1	99999.9	99999.9	1.00E-05	B_25_31
SP://Q792Z0	Q792Z0_MOUSE Protein Prss3 OS=Mus musculus GN=Prss3 PE=3 SV=1	1	1	1	99999.9	99999.9	1.00E-05	B_43_29
SP://Q792Z0	Q792Z0_MOUSE Protein Prss3 OS=Mus musculus GN=Prss3 PE=3 SV=1	1	1	2	0.031	0.007	1.13E-03	C_22_31
SP://Q792Z1	Q792Z1_MOUSE MCG140784 OS=Mus musculus GN=Try10 PE=2 SV=1	1	1	2	0.538	0.056	8.60E-03	B_11_26
SP://Q792Z1	Q792Z1_MOUSE MCG140784 OS=Mus musculus GN=Try10 PE=2 SV=1	1	1	1	4.158	1.501	9.97E-03	B_19_24
SP://Q792Z1	Q792Z1_MOUSE MCG140784 OS=Mus musculus GN=Try10 PE=2 SV=1	1	1	1	99999.9	99999.9	1.00E-05	B_10_32
SP://Q792Z1	Q792Z1_MOUSE MCG140784 OS=Mus musculus GN=Try10 PE=2 SV=1	1	1	1	0.055	0.083	8.52E-03	C_22_31
SP://Q7M758	NALDL_MOUSE N_acetylated_alpha_linked acidic dipeptidase_like protein OS=Mus musculus GN=Naaladl1 PE=2 SV=1	1	1	1	2.188	0.102	1.72E-02	C_32_22
SP://Q7M758	NALDL_MOUSE N_acetylated_alpha_linked acidic dipeptidase_like protein OS=Mus musculus GN=Naaladl1 PE=2 SV=1	1	1	1	2.19	0.15	2.78E-02	C_33_23
SP://Q7M766	Q7M766_MOUSE Predicted gene_ EG384813 (Precursor) OS=Mus musculus GN=Gm5346 PE=2 SV=1	1	1	1	4.826	0.392	2.89E-02	C_23_24
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	0.364	0.041	2.30E-02	A_32_01
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	0	0	0.00E+00	A_32_16
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	0.45	0.036	2.93E-03	A_31_19
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	7.226	0.507	2.56E-02	A_32_20
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	2.169	0.139	1.40E-03	A_33_19
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	1.448	0.065	5.14E-03	A_27_23
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	1.898	0.091	2.49E-02	B_33_02
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	2.292	0.156	1.88E-03	B_31_16
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	2	519.654	493.915	1.63E-03	B_34_17
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	3.337	0.625	6.93E-03	B_36_17
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	0.297	0.014	2.39E-04	C_34_15
SP://Q7TM95	TIGD3_MOUSE Tigger transposable element_derived protein 3 OS=Mus musculus GN=Tigd3 PE=2 SV=1	1	1	1	0.929	0.005	2.30E-03	C_35_18
SP://Q7TQA1-5	IGSF1_MOUSE Isoform 5 of Immunoglobulin superfamily member 1 OS=Mus musculus GN=Igsf1	1	1	1	7.176	0.532	2.12E-02	C_13_02
SP://Q7TSG6	Q7TSG6_MOUSE Radixin OS=Mus musculus GN=Rdx PE=2 SV=1	1	1	1	0.305	0.002	8.32E-04	A_33_02
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	7	0.571	0.039	1.05E-09	A_31_02
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	5	99999.9	70710.607	9.90E-20	A_30_18
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	2	99999.9	99999.9	2.40E-09	A_32_18
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	3	0.128	0.005	2.43E-04	A_19_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	12	0.643	0.029	3.88E-12	A_30_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	16	0.246	0.012	9.90E-20	A_31_19
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	9	0.185	0.011	2.29E-11	A_31_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	9	0.115	0.013	1.69E-12	A_32_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	3	13	0.156	0.008	9.90E-20	A_33_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	23	0.18	0.008	9.90E-20	A_34_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	4	0.343	0.017	4.42E-04	A_35_19
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	8	0.198	0.015	6.41E-06	A_36_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	6	0.437	0.055	4.73E-09	A_30_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	12	0.219	0.003	1.42E-12	A_31_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	6	0.609	0.024	1.37E-06	A_32_22
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	4	0	0	0.00E+00	A_32_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	1	0.168	0.045	1.80E-02	A_34_22
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	13	0.683	0.054	3.64E-09	A_35_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	1	17.292	7.038	4.75E-02	A_07_31
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	3	0.556	0.025	1.05E-06	A_15_25
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	4	0.537	0.01	2.11E-04	A_19_31
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	1	99999.9	99999.9	1.00E-05	A_23_25
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	1	0.204	0.031	1.30E-03	A_34_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	1	0.055	0.025	3.52E-02	B_29_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	8	0.471	0.014	6.31E-08	B_30_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	19	0.09	0.003	9.90E-20	B_31_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	6	3.13	0.286	1.09E-05	B_31_22
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	16	0.054	0.002	1.49E-11	B_32_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	19	0.028	0.002	9.90E-20	B_33_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	7	0.593	0.002	1.11E-16	B_33_22
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	3	0.122	0.011	2.02E-03	B_35_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	5	0.612	0.051	1.34E-05	B_35_22
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	4	0.088	0.102	2.12E-03	B_36_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	2	0.284	0.013	4.49E-05	B_09_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	4	1.326	0.026	2.27E-06	B_14_25
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	2	0.34	0.063	4.63E-03	B_16_25
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	3	0.04	0.057	1.82E-04	B_18_25
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	4	4	15	0.342	0.012	9.90E-20	B_22_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	4	4	15	0.287	0.007	2.18E-13	B_23_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	9	0.484	0.019	9.49E-13	B_24_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	8	0.425	0.033	3.25E-05	B_24_25
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	11	0.567	0.037	2.08E-11	B_25_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	8	0.351	0.013	3.43E-11	B_26_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	6	0.575	0.042	1.43E-09	B_27_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	6	1.187	0.011	2.06E-06	B_28_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	4	40	0.836	0.014	9.90E-20	B_30_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	6	1.975	0.042	1.94E-10	B_31_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	5	6	43	1.489	0.018	9.90E-20	B_32_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	4	4	21	4.267	0.036	1.52E-14	B_33_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	16	0.917	0.029	3.33E-11	B_34_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	12	0.156	0.008	9.90E-20	B_36_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	2	0.009	0.013	8.40E-06	C_27_22
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	10	0.061	0.003	1.99E-10	C_31_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	16	0.036	0.004	9.90E-20	C_32_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	7	0.332	0.03	2.83E-06	C_33_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	3	0.229	0.018	1.17E-03	C_34_19
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	4	0.135	0.026	7.86E-07	C_34_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	2	0.14	0.029	3.07E-04	C_35_20
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	3	0.028	0.009	4.12E-04	C_36_19
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	3	0.012	0.005	1.67E-04	C_36_21
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	1	0	0	0.00E+00	C_27_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	2	3.016	0.084	2.10E-03	C_29_25
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	1	3.5	0.176	3.01E-02	C_30_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	3	3	17	0.562	0.02	9.90E-20	C_31_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	4	4	16	0.298	0.015	1.75E-13	C_32_22
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	6	4.572	1.03	1.01E-11	C_32_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	3	12	2.35	0.171	8.63E-08	C_33_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	5	3.38	0.438	4.30E-07	C_33_25
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	8	0.233	0.009	6.92E-12	C_34_22
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	9	4.585	0.102	1.55E-11	C_34_24
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	2	2	9	2.075	0.386	4.61E-07	C_35_23
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	5	6.412	1.394	1.51E-04	C_30_26
SP://Q80X76	SPA3F_MOUSE Serine protease inhibitor A3F OS=Mus musculus GN=Serpina3f PE=1 SV=3	1	1	2	0.024	0.035	8.47E-05	C_22_31
SP://Q80X90	FLNB_MOUSE Filamin_B OS=Mus musculus GN=Flnb PE=1 SV=3	1	1	1	2.276	0.157	3.86E-03	A_33_23
SP://Q80YC5	FA12_MOUSE Coagulation factor XII OS=Mus musculus GN=F12 PE=2 SV=2	1	1	1	99999.9	99999.9	1.00E-05	A_29_23
SP://Q80YN3	BCAS1_MOUSE Breast carcinoma_amplified sequence 1 homolog OS=Mus musculus GN=Bcas1 PE=1 SV=3	1	1	1	0.193	0.006	1.78E-02	A_32_01
SP://Q80YQ1	Q80YQ1_MOUSE Thrombospondin 1 OS=Mus musculus GN=Thbs1 PE=2 SV=1	1	1	1	99999.9	99999.9	1.00E-05	C_10_35
SP://Q80YX8	Q80YX8_MOUSE Major urinary protein 26 OS=Mus musculus GN=Mup21 PE=2 SV=1	1	1	2	9.065	0.155	5.98E-04	B_42_21
SP://Q810B6	ANFY1_MOUSE Ankyrin repeat and FYVE domain_containing protein 1 OS=Mus musculus GN=Ankfy1 PE=2 SV=2	1	1	1	0.651	0.047	2.76E-02	C_21_24
SP://Q810V0	MPP10_MOUSE U3 small nucleolar ribonucleoprotein protein MPP10 OS=Mus musculus GN=Mphosph10 PE=1 SV=2	1	1	2	0.228	0.019	6.29E-06	A_33_02
SP://Q8BFR1	ZCCHL_MOUSE Zinc finger CCCH_type antiviral protein 1_like OS=Mus musculus GN=Zc3hav1l PE=2 SV=1	1	1	1	0.186	0.03	1.47E-02	C_36_02
SP://Q8BH35-2	CO8B_MOUSE Isoform 2 of Complement component C8 beta chain OS=Mus musculus GN=C8b	1	1	4	1.561	0.272	7.65E-04	A_27_02
SP://Q8BHN5	RBM45_MOUSE RNA_binding protein 45 OS=Mus musculus GN=Rbm45 PE=2 SV=1	1	1	1	1.642	0.261	2.29E-02	A_20_01
SP://Q8BM75-2	ARI5B_MOUSE Isoform 2 of AT_rich interactive domain_containing protein 5B OS=Mus musculus GN=Arid5b	1	1	1	2.344	0.13	1.62E-02	A_34_16
SP://Q8BMD5-6	CDAC1_MOUSE Isoform 6 of Cytidine and dCMP deaminase domain_containing protein 1 OS=Mus musculus GN=Cdadc1	1	1	1	0.532	0.084	1.33E-02	B_33_16
SP://Q8BMK5-2	CL068_MOUSE Isoform 2 of Uncharacterized protein C12orf68 homolog OS=Mus musculus	1	1	1	0	0	0.00E+00	A_31_17
SP://Q8BMK5-2	CL068_MOUSE Isoform 2 of Uncharacterized protein C12orf68 homolog OS=Mus musculus	1	1	1	1.049	0.007	9.45E-03	C_32_19
SP://Q8BMK5-2	CL068_MOUSE Isoform 2 of Uncharacterized protein C12orf68 homolog OS=Mus musculus	1	1	1	0.606	0.024	1.13E-02	C_35_20
SP://Q8BMK5-2	CL068_MOUSE Isoform 2 of Uncharacterized protein C12orf68 homolog OS=Mus musculus	1	1	1	0.691	0.041	4.51E-02	C_25_24
SP://Q8BND5-3	QSOX1_MOUSE Isoform 3 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	2	2.751	0.296	4.33E-03	A_30_01
SP://Q8BND5-3	QSOX1_MOUSE Isoform 3 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	2	2.135	0.126	4.36E-03	A_32_01
SP://Q8BND5-3	QSOX1_MOUSE Isoform 3 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	2	0	0	0.00E+00	A_33_02
SP://Q8BND5-3	QSOX1_MOUSE Isoform 3 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	2	5.591	0.548	1.40E-02	C_30_02
SP://Q8BND5-3	QSOX1_MOUSE Isoform 3 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	2	2	2	8.149	1.051	4.40E-07	C_32_02
SP://Q8BND5-3	QSOX1_MOUSE Isoform 3 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	1	3.573	0.334	1.79E-03	C_34_02
SP://Q8BND5-4	QSOX1_MOUSE Isoform 4 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	4	2.467	0.261	1.25E-07	A_30_01
SP://Q8BND5-4	QSOX1_MOUSE Isoform 4 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	6	1.876	0.12	7.77E-07	A_32_01
SP://Q8BND5-4	QSOX1_MOUSE Isoform 4 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	4	2.112	0.058	1.20E-05	B_31_02
SP://Q8BND5-4	QSOX1_MOUSE Isoform 4 of Sulfhydryl oxidase 1 OS=Mus musculus GN=Qsox1	1	1	1	2.787	0.892	2.35E-02	B_33_02
SP://Q8BP65	Q8BP65_MOUSE Oxysterols receptor LXR_beta OS=Mus musculus GN=Nr1h2 PE=2 SV=1	1	1	1	0.698	0.094	4.31E-02	B_21_35
SP://Q8BQM9-4	MD12L_MOUSE Isoform 4 of Mediator of RNA polymerase II transcription subunit 12_like protein OS=Mus musculus GN=Med12l	1	1	1	0.174	0.019	2.87E-02	A_31_19
SP://Q8BQM9-4	MD12L_MOUSE Isoform 4 of Mediator of RNA polymerase II transcription subunit 12_like protein OS=Mus musculus GN=Med12l	1	1	1	0.311	0.044	1.26E-02	A_31_21
SP://Q8BQM9-4	MD12L_MOUSE Isoform 4 of Mediator of RNA polymerase II transcription subunit 12_like protein OS=Mus musculus GN=Med12l	1	1	1	0.396	0.014	1.22E-03	A_34_20
SP://Q8BQM9-4	MD12L_MOUSE Isoform 4 of Mediator of RNA polymerase II transcription subunit 12_like protein OS=Mus musculus GN=Med12l	1	1	1	0.192	0.013	3.12E-02	A_31_23
SP://Q8BQM9-4	MD12L_MOUSE Isoform 4 of Mediator of RNA polymerase II transcription subunit 12_like protein OS=Mus musculus GN=Med12l	1	1	1	0.157	0.005	3.06E-05	B_35_20
SP://Q8BQM9-4	MD12L_MOUSE Isoform 4 of Mediator of RNA polymerase II transcription subunit 12_like protein OS=Mus musculus GN=Med12l	1	1	1	0.576	0.028	1.98E-03	B_36_21
SP://Q8BTI8-3	SRRM2_MOUSE Isoform 3 of Serine/arginine repetitive matrix protein 2 OS=Mus musculus GN=Srrm2	1	1	1	0.506	0.075	3.64E-02	B_20_23
SP://Q8BTM8	FLNA_MOUSE Filamin_A OS=Mus musculus GN=Flna PE=1 SV=5	1	1	1	27.7	39.739	1.03E-02	B_24_23
SP://Q8BTM8	FLNA_MOUSE Filamin_A OS=Mus musculus GN=Flna PE=1 SV=5	1	1	1	1.68	0.147	2.08E-02	C_15_02
SP://Q8BU14	SEC62_MOUSE Translocation protein SEC62 OS=Mus musculus GN=Sec62 PE=1 SV=1	1	1	1	0.424	0.042	3.46E-03	A_32_01
SP://Q8BVM2	ANTRL_MOUSE Anthrax toxin receptor_like OS=Mus musculus GN=Antxrl PE=2 SV=2	1	1	1	1.566	0.058	3.35E-03	B_23_24
SP://Q8BW70	UBP38_MOUSE Ubiquitin carboxyl_terminal hydrolase 38 OS=Mus musculus GN=Usp38 PE=2 SV=2	1	1	1	0.384	0.063	9.20E-03	B_34_15
SP://Q8BW72	KDM4A_MOUSE Lysine_specific demethylase 4A OS=Mus musculus GN=Kdm4a PE=1 SV=3	1	1	1	0.339	0.019	1.24E-02	A_31_23
SP://Q8BW94-3	DYH3_MOUSE Isoform 3 of Dynein heavy chain 3_ axonemal OS=Mus musculus GN=Dnah3	1	1	1	0.424	0.073	8.05E-03	C_22_23
SP://Q8C5W0-4	CLMN_MOUSE Isoform 4 of Calmin OS=Mus musculus GN=Clmn	1	1	1	1.529	0.021	3.19E-04	A_12_01
SP://Q8C6E0	CC104_MOUSE Coiled_coil domain_containing protein 104 OS=Mus musculus GN=Ccdc104 PE=2 SV=1	1	1	1	4.887	0.966	3.78E-02	A_37_02
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	0.039	0.051	1.09E-02	A_31_17
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	2	2	0.001	0.001	1.09E-06	A_32_16
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	0.056	0.012	1.23E-02	A_33_17
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	2	2	0.541	0.009	7.04E-05	A_34_12
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	0.521	0.014	3.93E-03	A_31_19
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	0.943	0.009	4.05E-02	A_36_20
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	4.754	0.546	4.67E-02	A_22_23
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	2	1.377	0.036	5.98E-03	A_27_23
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	2.711	0.157	2.07E-02	B_32_01
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	0.128	0.005	5.04E-03	B_23_20
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	2	2.56	0.469	9.93E-03	B_31_16
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	14.022	0.111	9.68E-04	B_32_19
SP://Q8CDI6	CD158_MOUSE Coiled_coil domain_containing protein 158 OS=Mus musculus GN=Ccdc158 PE=2 SV=1	1	1	1	0.351	0.033	2.09E-03	C_32_19
